;29 Октябрь 2015 г.;880,99;88,099;1880,99;;
;30 Октябрь 2015 г.;882,22;88,222;1882,22;;
;31 Октябрь 2015 г.;883,44;88,344;1883,44;;
;01 Ноябрь 2015 г.;884,66;88,466;1884,66;;
;02 Ноябрь 2015 г.;885,89;88,589;1885,89;;
;03 Ноябрь 2015 г.;887,12;88,712;1887,12;;
;04 Ноябрь 2015 г.;888,34;88,834;1888,34;;
;05 Ноябрь 2015 г.;889,57;88,957;1889,57;;
;06 Ноябрь 2015 г.;890,80;89,080;1890,80;;
;07 Ноябрь 2015 г.;892,03;89,203;1892,03;;
;08 Ноябрь 2015 г.;893,26;89,326;1893,26;;
;09 Ноябрь 2015 г.;894,49;89,449;1894,49;;
;10 Ноябрь 2015 г.;895,72;89,572;1895,72;;
;11 Ноябрь 2015 г.;896,95;89,695;1896,95;;
;12 Ноябрь 2015 г.;898,19;89,819;1898,19;;
;13 Ноябрь 2015 г.;899,42;89,942;1899,42;;
;14 Ноябрь 2015 г.;900,66;90,066;1900,66;;
;15 Ноябрь 2015 г.;901,89;90,189;1901,89;;
;16 Ноябрь 2015 г.;903,13;90,313;1903,13;;
;17 Ноябрь 2015 г.;904,37;90,437;1904,37;;
;18 Ноябрь 2015 г.;905,60;90,560;1905,60;;
;19 Ноябрь 2015 г.;906,84;90,684;1906,84;;
;20 Ноябрь 2015 г.;908,08;90,808;1908,08;;
;21 Ноябрь 2015 г.;909,32;90,932;1909,32;;
;22 Ноябрь 2015 г.;910,57;91,057;1910,57;;
;23 Ноябрь 2015 г.;911,81;91,181;1911,81;;
;24 Ноябрь 2015 г.;913,05;91,305;1913,05;;
;25 Ноябрь 2015 г.;914,30;91,430;1914,30;;
;26 Ноябрь 2015 г.;915,54;91,554;1915,54;;
;27 Ноябрь 2015 г.;916,79;91,679;1916,79;;
;28 Ноябрь 2015 г.;918,03;91,803;1918,03;;
;29 Ноябрь 2015 г.;919,28;91,928;1919,28;;
;30 Ноябрь 2015 г.;920,53;92,053;1920,53;;
;01 Декабрь 2015 г.;921,78;92,178;1921,78;;
;02 Декабрь 2015 г.;923,02;92,302;1923,02;;
;03 Декабрь 2015 г.;924,28;92,428;1924,28;;
;04 Декабрь 2015 г.;925,53;92,553;1925,53;;
;05 Декабрь 2015 г.;926,78;92,678;1926,78;;
;06 Декабрь 2015 г.;928,03;92,803;1928,03;;
;07 Декабрь 2015 г.;929,28;92,928;1929,28;;
;08 Декабрь 2015 г.;930,54;93,054;1930,54;;
;09 Декабрь 2015 г.;931,79;93,179;1931,79;;
;10 Декабрь 2015 г.;933,05;93,305;1933,05;;
;11 Декабрь 2015 г.;934,31;93,431;1934,31;;
;12 Декабрь 2015 г.;935,57;93,557;1935,57;;
;13 Декабрь 2015 г.;936,82;93,682;1936,82;;
;14 Декабрь 2015 г.;938,08;93,808;1938,08;;
;15 Декабрь 2015 г.;939,34;93,934;1939,34;;
;16 Декабрь 2015 г.;940,60;94,060;1940,60;;
;17 Декабрь 2015 г.;941,87;94,187;1941,87;;
;18 Декабрь 2015 г.;943,13;94,313;1943,13;;
;19 Декабрь 2015 г.;944,39;94,439;1944,39;;
;20 Декабрь 2015 г.;945,66;94,566;1945,66;;
;21 Декабрь 2015 г.;946,92;94,692;1946,92;;
;22 Декабрь 2015 г.;948,19;94,819;1948,19;;
;23 Декабрь 2015 г.;949,45;94,945;1949,45;;
;24 Декабрь 2015 г.;950,72;95,072;1950,72;;
;25 Декабрь 2015 г.;951,99;95,199;1951,99;;
;26 Декабрь 2015 г.;953,26;95,326;1953,26;;
;27 Декабрь 2015 г.;954,53;95,453;1954,53;;
;28 Декабрь 2015 г.;955,80;95,580;1955,80;;
;29 Декабрь 2015 г.;957,07;95,707;1957,07;;
;30 Декабрь 2015 г.;958,34;95,834;1958,34;;
;31 Декабрь 2015 г.;959,62;95,962;1959,62;;
;01 Январь 2016 г.;960,89;96,089;1960,89;;
;02 Январь 2016 г.;962,17;96,217;1962,17;;
;03 Январь 2016 г.;963,44;96,344;1963,44;;
;04 Январь 2016 г.;964,72;96,472;1964,72;;
;05 Январь 2016 г.;966,00;96,600;1966,00;;
;06 Январь 2016 г.;967,28;96,728;1967,28;;
;07 Январь 2016 г.;968,55;96,855;1968,55;;
;08 Январь 2016 г.;969,83;96,983;1969,83;;
;09 Январь 2016 г.;971,12;97,112;1971,12;;
;10 Январь 2016 г.;972,40;97,240;1972,40;;
;11 Январь 2016 г.;973,68;97,368;1973,68;;
;12 Январь 2016 г.;974,96;97,496;1974,96;;
;13 Январь 2016 г.;976,25;97,625;1976,25;;
;14 Январь 2016 г.;977,53;97,753;1977,53;;
;15 Январь 2016 г.;978,82;97,882;1978,82;;
;16 Январь 2016 г.;980,10;98,010;1980,10;;
;17 Январь 2016 г.;981,39;98,139;1981,39;;
;18 Январь 2016 г.;982,68;98,268;1982,68;;
;19 Январь 2016 г.;983,97;98,397;1983,97;;
;20 Январь 2016 г.;985,26;98,526;1985,26;;
;21 Январь 2016 г.;986,55;98,655;1986,55;;
;22 Январь 2016 г.;987,84;98,784;1987,84;;
;23 Январь 2016 г.;989,13;98,913;1989,13;;
;24 Январь 2016 г.;990,43;99,043;1990,43;;
;25 Январь 2016 г.;991,72;99,172;1991,72;;
;26 Январь 2016 г.;993,02;99,302;1993,02;;
;27 Январь 2016 г.;994,31;99,431;1994,31;;
;28 Январь 2016 г.;995,61;99,561;1995,61;;
;29 Январь 2016 г.;996,91;99,691;1996,91;;
;30 Январь 2016 г.;998,21;99,821;1998,21;;
;31 Январь 2016 г.;999,50;99,950;1999,50;;
;"01 февраля 2016 г.";1000,80;100,080;2000,80;;
;"02 февраля 2016 г.";1002,11;100,211;2002,11;;
;"03 февраля 2016 г.";1003,41;100,341;2003,41;;
;"04 февраля 2016 г.";1004,71;100,471;2004,71;;
;"05 февраля 2016 г.";1006,01;100,601;2006,01;;
;"06 февраля 2016 г.";1007,32;100,732;2007,32;;
;"07 февраля 2016 г.";1008,62;100,862;2008,62;;
;"08 февраля 2016 г.";1009,93;100,993;2009,93;;
;"09 февраля 2016 г.";1011,24;101,124;2011,24;;
;"10 февраля 2016 г.";1012,54;101,254;2012,54;;
;"11 февраля 2016 г.";1013,85;101,385;2013,85;;
;"12 февраля 2016 г.";1015,16;101,516;2015,16;;
;"13 февраля 2016 г.";1016,47;101,647;2016,47;;
;"14 февраля 2016 г.";1017,78;101,778;2017,78;;
;"15 февраля 2016 г.";1019,09;101,909;2019,09;;
;"16 февраля 2016 г.";1020,41;102,041;2020,41;;
;"17 февраля 2016 г.";1021,72;102,172;2021,72;;
;"18 февраля 2016 г.";1023,04;102,304;2023,04;;
;"19 февраля 2016 г.";1024,35;102,435;2024,35;;
;"20 февраля 2016 г.";1025,67;102,567;2025,67;;
;"21 февраля 2016 г.";1026,98;102,698;2026,98;;
;"22 февраля 2016 г.";1028,30;102,830;2028,30;;
;"23 февраля 2016 г.";1029,62;102,962;2029,62;;
;"24 февраля 2016 г.";1030,94;103,094;2030,94;;
;"25 февраля 2016 г.";1032,26;103,226;2032,26;;
;"26 февраля 2016 г.";1033,58;103,358;2033,58;;
;"27 февраля 2016 г.";1034,91;103,491;2034,91;;
;"28 февраля 2016 г.";1036,23;103,623;2036,23;;
;01 Март 2016 г.;1037,55;103,755;2037,55;"Три года";34,58%
